日期,美元∕新台幣,人民幣∕新台幣,歐元∕美元,美元∕日幣,英鎊∕美元,澳幣∕美元,美元∕港幣,美元∕人民幣,美元∕南非幣,紐幣∕美元
2021/08/04,27.833,4.310385,1.1861,109.135,1.3933,0.7419,7.77465,6.4572,14.2407,0.70755
2021/08/05,27.781,4.302582,1.18385,109.59,1.3916,0.74015,7.7762,6.4568,14.3878,0.7061
2021/08/06,27.813,4.301614,1.182,109.745,1.3921,0.7393,7.7759,6.4657,14.51615,0.7051
2021/08/09,27.826,4.295054,1.1753,110.225,1.3856,0.7339,7.7827,6.4786,14.6496,0.7004
2021/08/10,27.831,4.292709,1.1734,110.47,1.3862,0.7334,7.7833,6.4833,14.8314,0.6983
2021/08/11,27.847,4.290554,1.1718,110.775,1.38225,0.7333,7.7816,6.4903,14.834,0.7002
2021/08/12,27.819,4.294502,1.1738,110.405,1.38675,0.73625,7.7809,6.4778,14.68505,0.7031
2021/08/13,27.86,4.296207,1.1737,110.28,1.3804,0.73405,7.7836,6.4848,14.8242,0.7007
2021/08/16,27.848,4.299397,1.1785,109.385,1.38625,0.7338,7.7836,6.4772,14.7511,0.7028
2021/08/17,27.869,4.298459,1.17805,109.36,1.3802,0.7296,7.7895,6.4835,14.9106,0.69275
2021/08/18,27.843,4.294894,1.17225,109.645,1.375,0.72585,7.7876,6.4828,14.91685,0.69205
2021/08/19,27.969,4.30401,1.16825,109.695,1.3689,0.71605,7.7916,6.49835,15.1458,0.6826
2021/08/20,28.008,4.306034,1.1683,109.615,1.3625,0.7122,7.7908,6.50435,15.3444,0.6822
2021/08/23,27.985,4.30997,1.1727,109.94,1.3657,0.71625,7.79085,6.4931,15.2802,0.68465
2021/08/24,27.942,4.314161,1.1737,109.765,1.3711,0.7232,7.7894,6.4768,15.09955,0.6936
2021/08/25,27.927,4.314303,1.1747,109.745,1.3731,0.7255,7.7846,6.4731,14.9259,0.695
2021/08/26,27.937,4.310204,1.17635,110.215,1.37435,0.7258,7.7859,6.4816,14.9246,0.6955
2021/08/27,27.928,4.310435,1.1753,110.14,1.3702,0.72505,7.7899,6.47915,14.90285,0.6949
2021/08/30,27.813,4.302198,1.1798,109.845,1.37635,0.73005,7.7872,6.46485,14.6776,0.6997
2021/08/31,27.772,4.300994,1.1827,109.855,1.378,0.7331,7.782,6.4571,14.5301,0.70565
2021/09/01,27.742,4.294573,1.18055,110.365,1.37505,0.7345,7.7777,6.4598,14.4412,0.7058
2021/09/02,27.732,4.296408,1.1846,110.04,1.3782,0.7385,7.776,6.4547,14.32095,0.70785
2021/09/03,27.703,4.293577,1.1879,109.975,1.38345,0.74315,7.7717,6.4522,14.4185,0.7125
2021/09/06,27.663,4.289757,1.1864,109.895,1.3844,0.7435,7.774,6.4486,14.2784,0.7143
2021/09/07,27.673,4.286271,1.18685,109.975,1.3817,0.7415,7.773,6.4562,14.29495,0.71175
2021/09/08,27.746,4.294581,1.1828,110.195,1.3757,0.7357,7.777,6.4607,14.32485,0.7085
2021/09/09,27.752,4.300367,1.18295,109.895,1.3799,0.73825,7.7773,6.4534,14.12665,0.7117
2021/09/10,27.69,4.30513,1.185,109.935,1.38855,0.74045,7.77545,6.43185,14.09575,0.71475
2021/09/13,27.72,4.29782,1.1785,110.105,1.38145,0.73595,7.7795,6.4498,14.1699,0.7117
2021/09/14,27.713,4.303081,1.18235,110.03,1.38745,0.7346,7.7788,6.44025,14.16795,0.7119
2021/09/15,27.708,4.306793,1.1817,109.425,1.3831,0.73245,7.7787,6.43355,14.2985,0.7101
2021/09/16,27.715,4.302033,1.17765,109.335,1.3818,0.73145,7.7833,6.4423,14.48975,0.7112
2021/09/17,27.736,4.300716,1.17795,109.945,1.3796,0.7316,7.7831,6.44915,14.5879,0.708
2021/09/22,27.782,4.292541,1.17265,109.48,1.3641,0.7244,7.7858,6.47215,14.746,0.70235
2021/09/23,27.773,4.297594,1.17215,109.945,1.3668,0.7266,7.7848,6.46245,14.6741,0.7036
2021/09/24,27.731,4.287739,1.1735,110.345,1.3699,0.7272,7.78465,6.4675,14.9308,0.7046
2021/09/27,27.722,4.289702,1.16935,110.755,1.3689,0.72635,7.784,6.46245,15.0628,0.7005
2021/09/28,27.785,4.30109,1.16835,111.275,1.3666,0.72645,7.7833,6.46,15.0772,0.6976
2021/09/29,27.82,4.297495,1.1664,111.295,1.3516,0.7251,7.7835,6.47355,15.014,0.6948
2021/09/30,27.866,4.308725,1.16065,111.845,1.3443,0.7208,7.78755,6.46735,15.1208,0.68835
2021/10/01,27.882,4.33264,1.15775,111.15,1.3454,0.7209,7.7846,6.43535,15.0164,0.6884
2021/10/04,27.866,4.318701,1.1611,111.155,1.3565,0.72665,7.78725,6.4524,14.9299,0.6951
2021/10/05,27.907,4.330636,1.1601,111.125,1.36215,0.7278,7.7836,6.4441,15.0367,0.696
2021/10/06,27.97,4.328693,1.1557,111.595,1.35635,0.7233,7.7865,6.46155,15.1666,0.689
2021/10/07,27.952,4.332532,1.15665,111.275,1.358,0.72925,7.7856,6.45165,14.9198,0.69275
2021/10/08,28.046,4.345924,1.15475,111.965,1.35895,0.729,7.7854,6.4534,14.9495,0.6912
2021/10/12,28.152,4.35686,1.156,113.275,1.35765,0.7355,7.7819,6.46155,15.0369,0.69485
2021/10/13,28.145,4.363713,1.15555,113.515,1.36275,0.7351,7.7805,6.4498,14.91955,0.69485
2021/10/14,28.103,4.369342,1.1611,113.355,1.36985,0.7411,7.7789,6.43185,14.7088,0.7017
2021/10/15,28.027,4.362122,1.1615,114.125,1.3731,0.74285,7.78025,6.4251,14.6775,0.7059
2021/10/18,28.015,4.35496,1.15935,114.255,1.3742,0.7406,7.77895,6.4329,14.6964,0.70705
2021/10/19,27.935,4.367162,1.16535,114.04,1.37825,0.74655,7.7781,6.3966,14.59355,0.71435
2021/10/20,27.911,4.367792,1.1625,114.385,1.3778,0.7492,7.7762,6.3902,14.5392,0.7171
2021/10/21,27.912,4.363874,1.1638,114.095,1.3805,0.7486,7.7754,6.39615,14.49,0.7175
2021/10/22,27.902,4.370262,1.1645,113.97,1.3784,0.75,7.7754,6.3845,14.61095,0.7184
2021/10/25,27.876,4.372044,1.1655,113.645,1.3783,0.7502,7.7735,6.37595,14.7892,0.7175
2021/10/26,27.842,4.364317,1.16065,114.02,1.3772,0.74985,7.7752,6.37945,14.72,0.7163
2021/10/27,27.827,4.359127,1.1604,113.735,1.3754,0.7509,7.7779,6.3836,14.9509,0.7154
2021/10/28,27.834,4.351707,1.1609,113.55,1.3763,0.75175,7.7775,6.3961,15.1091,0.7178
2021/10/29,27.82,4.354247,1.16645,113.68,1.3781,0.75435,7.7752,6.38915,15.27045,0.7185
2021/11/01,27.85,4.350476,1.156,114.435,1.36675,0.7495,7.7811,6.4016,15.3382,0.7168
2021/11/02,27.85,4.353206,1.1597,113.71,1.36435,0.74665,7.7814,6.3976,15.3753,0.7172
2021/11/03,27.853,4.352978,1.15855,113.895,1.3615,0.7449,7.7819,6.3986,15.38,0.71375
2021/11/04,27.866,4.357128,1.1553,114.225,1.3638,0.7431,7.7826,6.3955,15.2809,0.7136
2021/11/05,27.882,4.355196,1.15555,113.805,1.34745,0.7388,7.7838,6.402,15.28575,0.70835
2021/11/08,27.842,4.353069,1.15545,113.545,1.34725,0.7402,7.7862,6.39595,15.00645,0.71425
2021/11/09,27.772,4.343819,1.15885,112.945,1.357,0.74245,7.7898,6.39345,14.93415,0.7162
2021/11/10,27.785,4.346963,1.157,113.11,1.3551,0.7369,7.7887,6.3918,15.077,0.71155
2021/11/11,27.84,4.347216,1.1458,114.065,1.3381,0.72925,7.7904,6.4041,15.43405,0.7027
2021/11/12,27.836,4.357726,1.14445,114.075,1.33805,0.73025,7.79255,6.38775,15.3307,0.70265
2021/11/15,27.782,4.356523,1.14505,113.935,1.34175,0.7352,7.79235,6.3771,15.2486,0.7055
2021/11/16,27.79,4.357972,1.1373,114.255,1.345,0.73425,7.78765,6.3768,15.23795,0.70325
2021/11/17,27.815,4.355662,1.1309,114.885,1.3438,0.72885,7.78815,6.38595,15.49715,0.70115
2021/11/18,27.803,4.358815,1.13355,114.085,1.3503,0.7286,7.78885,6.37855,15.5022,0.7041
2021/11/19,27.795,4.35367,1.1342,114.34,1.34945,0.72845,7.79075,6.38425,15.6078,0.7035
2021/11/22,27.783,4.353263,1.127,114.14,1.3424,0.7245,7.79185,6.3821,15.7681,0.7004
2021/11/23,27.809,4.355056,1.1254,114.775,1.3384,0.72195,7.79335,6.38545,15.8538,0.6934
2021/11/24,27.793,4.350188,1.12535,114.855,1.33745,0.72235,7.79315,6.3889,15.8305,0.6916
2021/11/25,27.801,4.351135,1.12185,115.355,1.33455,0.7203,7.7968,6.38935,15.8254,0.68715
2021/11/26,27.836,4.352855,1.12415,114.035,1.32885,0.71185,7.79695,6.3949,16.3188,0.6807
2021/11/29,27.807,4.355077,1.1263,113.435,1.3325,0.7141,7.79995,6.38495,16.16775,0.68255
2021/11/30,27.81,4.362638,1.13315,113.115,1.3329,0.71205,7.79945,6.3746,16.1353,0.6809
2021/12/01,27.76,4.358292,1.134,113.395,1.33085,0.7148,7.79555,6.36945,15.8332,0.6847
2021/12/02,27.766,4.35457,1.1312,113.235,1.32845,0.70995,7.78935,6.3763,15.989,0.6809
2021/12/03,27.723,4.351097,1.1296,113.415,1.328,0.7065,7.79075,6.3715,15.9876,0.67865
2021/12/06,27.741,4.353229,1.1288,113.165,1.32405,0.70195,7.79895,6.3725,16.01105,0.6751
2021/12/07,27.771,4.360686,1.12875,113.705,1.32815,0.70975,7.79955,6.3685,15.896,0.677
2021/12/08,27.742,4.364288,1.1287,113.445,1.3246,0.71275,7.79755,6.3566,15.83005,0.6783
2021/12/09,27.71,4.368537,1.13235,113.435,1.32045,0.71665,7.79785,6.3431,15.7062,0.6811
2021/12/10,27.737,4.3536,1.12965,113.565,1.3216,0.7156,7.79995,6.37105,16.02085,0.6786
2021/12/13,27.796,4.36475,1.12925,113.59,1.3245,0.71495,7.79945,6.3683,15.9425,0.6783
2021/12/14,27.816,4.366862,1.1271,113.68,1.32025,0.7128,7.8024,6.3698,16.02185,0.6757
2021/12/15,27.804,4.364088,1.12725,113.72,1.32665,0.7129,7.80285,6.3711,16.1363,0.6747
2021/12/16,27.817,4.36432,1.1304,114.13,1.3282,0.71755,7.80295,6.37375,15.9809,0.6798
2021/12/17,27.78,4.351237,1.13205,113.65,1.33165,0.71625,7.80185,6.3844,15.90755,0.67715
2021/12/20,27.84,4.357795,1.12595,113.46,1.3207,0.7089,7.79955,6.38855,15.8877,0.67125
2021/12/21,27.825,4.362682,1.12905,113.64,1.32375,0.71215,7.79905,6.37795,15.80775,0.6732
2021/12/22,27.82,4.359811,1.1271,114.19,1.3277,0.7143,7.8003,6.381,15.85145,0.6763
2021/12/23,27.788,4.357881,1.13265,114.27,1.3373,0.7234,7.79825,6.3765,15.7416,0.6836
2021/12/24,27.738,4.351121,1.13325,114.38,1.34115,0.72355,7.79875,6.3749,15.6314,0.6825
2021/12/27,27.715,4.347181,1.1328,114.54,1.34145,0.72265,7.8013,6.3754,15.51745,0.6812
2021/12/28,27.685,4.343167,1.13235,114.855,1.34355,0.7242,7.79885,6.3744,15.5608,0.68085
2021/12/29,27.688,4.345853,1.12915,114.94,1.34215,0.7233,7.7966,6.37115,15.75475,0.6797
2021/12/30,27.69,4.345502,1.13115,115.155,1.3465,0.72555,7.79875,6.3721,15.9579,0.6819
2022/01/03,27.632,4.344414,1.1341,115.3,1.3506,0.72585,7.7986,6.36035,15.87655,0.6838
2022/01/04,27.642,4.332801,1.12995,115.735,1.34985,0.72125,7.79555,6.3797,15.8874,0.67935
2022/01/05,27.621,4.332243,1.1306,116.0,1.3546,0.72345,7.79395,6.3757,16.04185,0.67975
2022/01/06,27.651,4.332386,1.1295,115.825,1.35065,0.7154,7.80045,6.3824,15.8809,0.67405
2022/01/07,27.69,4.338995,1.1305,115.915,1.3537,0.7153,7.80075,6.38165,15.71495,0.67475
2022/01/10,27.668,4.336848,1.1324,115.785,1.35805,0.7192,7.79765,6.37975,15.64075,0.6773
2022/01/11,27.684,4.339329,1.13425,115.295,1.3612,0.71875,7.79655,6.3798,15.6035,0.6773
2022/01/12,27.668,4.343599,1.1365,115.415,1.36395,0.721,7.7957,6.36985,15.4832,0.6782
2022/01/13,27.648,4.344717,1.1473,114.425,1.3737,0.7308,7.79055,6.3636,15.294,0.68765
2022/01/14,27.624,4.353266,1.147,113.785,1.37305,0.729,7.78535,6.3456,15.3221,0.68695
2022/01/17,27.607,4.345121,1.14235,114.355,1.36795,0.7212,7.78725,6.35355,15.38695,0.68095
2022/01/18,27.624,4.34578,1.1398,114.785,1.36405,0.7194,7.79315,6.3565,15.4552,0.6776
2022/01/19,27.651,4.351604,1.1334,114.395,1.3596,0.71885,7.792,6.3542,15.4627,0.6785
2022/01/20,27.636,4.354466,1.13655,114.335,1.3636,0.72385,7.78895,6.3466,15.24515,0.6778
2022/01/21,27.702,4.365669,1.1335,113.895,1.3563,0.71905,7.78815,6.3454,15.16775,0.67195
2022/01/24,27.696,4.371177,1.1314,113.755,1.3546,0.7162,7.7859,6.33605,15.13345,0.6715
2022/01/25,27.717,4.377429,1.1308,113.885,1.3486,0.7145,7.78575,6.3318,15.3013,0.66805
2022/01/26,27.745,4.385014,1.1295,114.035,1.3507,0.71595,7.7851,6.32725,15.1894,0.66915
2022/02/07,27.841,4.378053,1.14355,115.215,1.35455,0.7099,7.79245,6.3592,15.44745,0.6633
2022/02/08,27.838,4.367281,1.14045,115.415,1.35325,0.71285,7.79615,6.3742,15.5344,0.6641
2022/02/09,27.822,4.369918,1.1415,115.375,1.3549,0.7154,7.79315,6.3667,15.33385,0.6654
2022/02/10,27.825,4.374034,1.14295,115.605,1.35505,0.71925,7.79415,6.3614,15.1479,0.66965
2022/02/11,27.846,4.376779,1.1391,115.955,1.354,0.7134,7.80285,6.3622,15.08645,0.6653
2022/02/14,27.873,4.38013,1.1338,115.315,1.3524,0.7117,7.80315,6.3635,15.17325,0.6617
2022/02/15,27.892,4.391289,1.133,115.535,1.355,0.71395,7.80345,6.35165,15.03165,0.6642
2022/02/16,27.892,4.402696,1.13785,115.665,1.3563,0.7178,7.8008,6.3352,15.07825,0.66555
2022/02/17,27.872,4.401686,1.1379,115.295,1.35955,0.7209,7.80135,6.3321,14.9928,0.6705
2022/02/18,27.87,4.408867,1.137,115.145,1.36265,0.72195,7.801,6.32135,14.9715,0.6725
2022/02/21,27.83,4.39881,1.13855,114.915,1.3636,0.72195,7.80085,6.3267,15.11655,0.6722
2022/02/22,27.88,4.400217,1.1312,114.805,1.35735,0.7206,7.80275,6.33605,15.164,0.6715
2022/02/23,27.884,4.413954,1.1338,115.075,1.36095,0.7251,7.8032,6.31725,15.0301,0.6788
2022/02/24,28.023,4.432818,1.12535,114.665,1.3484,0.71845,7.80835,6.3217,15.26425,0.6723
2022/02/25,28.021,4.437742,1.11885,115.315,1.33945,0.71945,7.80765,6.31425,15.35665,0.6705
2022/03/01,28.02,4.436295,1.1217,114.965,1.3421,0.7279,7.8143,6.3161,15.2995,0.6785
2022/03/02,28.07,4.444407,1.10815,115.235,1.3277,0.7253,7.81605,6.3158,15.4867,0.6764
2022/03/03,28.061,4.437061,1.1093,115.775,1.3388,0.7311,7.81385,6.32425,15.3062,0.67825
2022/03/04,28.115,4.444982,1.1012,115.425,1.33175,0.7362,7.8171,6.3251,15.25485,0.68275
2022/03/07,28.25,4.467851,1.0873,115.045,1.3191,0.74125,7.81375,6.32295,15.3548,0.68965
2022/03/08,28.362,4.488428,1.0908,115.425,1.31195,0.7287,7.8217,6.3189,15.3218,0.6827
2022/03/09,28.435,4.496938,1.0926,115.835,1.31255,0.7302,7.81965,6.3232,15.1863,0.68285
2022/03/10,28.345,4.479049,1.1041,115.915,1.31675,0.7339,7.8196,6.32835,15.0726,0.6844
2022/03/11,28.403,4.48668,1.0977,116.825,1.3079,0.734,7.82365,6.3305,15.0817,0.6848
2022/03/14,28.53,4.472677,1.09395,117.755,1.3047,0.7253,7.82775,6.37875,15.0657,0.6789
2022/03/15,28.612,4.472885,1.1014,117.985,1.3035,0.7197,7.82405,6.39675,15.1052,0.6754
2022/03/16,28.625,4.500852,1.09675,118.345,1.30395,0.72235,7.82205,6.3599,15.07315,0.67835
2022/03/17,28.456,4.474991,1.105,118.725,1.3176,0.73265,7.82085,6.3589,14.92955,0.6848
2022/03/18,28.36,4.448351,1.1076,118.915,1.31475,0.73965,7.81925,6.3754,14.92835,0.6897
2022/03/21,28.487,4.470237,1.10585,119.225,1.3163,0.7399,7.82525,6.3726,14.95665,0.6899
2022/03/22,28.543,4.479453,1.0992,120.425,1.3156,0.73955,7.82745,6.372,14.9025,0.6885
2022/03/23,28.551,4.468146,1.102,121.035,1.3251,0.74565,7.82595,6.3899,14.82475,0.6954
2022/03/24,28.602,4.48159,1.0984,121.525,1.3185,0.7475,7.82395,6.3821,14.7832,0.6951
2022/03/25,28.613,4.485431,1.1015,121.595,1.3177,0.75035,7.82655,6.3791,14.56315,0.6959
2022/03/28,28.755,4.500416,1.0955,123.905,1.315,0.7531,7.82865,6.3894,14.56305,0.6947
2022/03/29,28.765,4.505289,1.1,123.585,1.3095,0.74985,7.82765,6.3847,14.70515,0.68925
2022/03/30,28.58,4.491204,1.1124,121.725,1.3131,0.75175,7.82725,6.36355,14.4856,0.69625
2022/03/31,28.622,4.506162,1.1136,121.895,1.3131,0.7474,7.82935,6.35175,14.439,0.694
2022/04/01,28.705,4.510445,1.1068,122.715,1.3123,0.75035,7.8343,6.3641,14.56415,0.6931
2022/04/06,28.77,4.516257,1.0895,123.915,1.3074,0.7578,7.83935,6.3703,14.66875,0.6955
2022/04/07,28.828,4.52712,1.0886,123.62,1.3082,0.7476,7.83805,6.36785,14.72825,0.69
2022/04/08,28.906,4.538965,1.0875,124.085,1.30505,0.74645,7.8379,6.3684,14.7237,0.6862
2022/04/11,29.05,4.553675,1.0916,125.205,1.3036,0.7439,7.83805,6.37945,14.6263,0.6838
2022/04/12,29.145,4.56947,1.08685,125.595,1.3005,0.74325,7.83665,6.3782,14.55975,0.6827
2022/04/13,29.086,4.562866,1.0833,126.085,1.30055,0.74365,7.83925,6.3745,14.45875,0.67945
2022/04/14,29.004,4.546261,1.0908,125.375,1.31385,0.74495,7.84075,6.37975,14.64275,0.6818
2022/04/15,29.118,4.562237,1.0813,126.46,1.30715,0.74065,7.84355,6.3824,14.64955,0.67715
2022/04/18,29.186,4.573913,1.07865,126.665,1.3011,0.73635,7.84345,6.38095,14.6643,0.6733
2022/04/19,29.23,4.575343,1.0804,128.195,1.30195,0.7399,7.84345,6.3886,14.69775,0.67615
2022/04/20,29.249,4.540176,1.0815,128.655,1.3008,0.7415,7.8435,6.44225,15.0602,0.67765
2022/04/21,29.209,4.509315,1.0922,128.115,1.3069,0.7451,7.84415,6.4775,15.19065,0.6799
2022/04/22,29.26,4.495448,1.0802,128.105,1.29085,0.7309,7.84475,6.5088,15.57855,0.668
2022/04/25,29.37,4.460481,1.0738,128.245,1.2751,0.71925,7.84625,6.5845,15.6668,0.6623
2022/04/26,29.31,4.455706,1.068,127.985,1.2717,0.7194,7.84615,6.5781,15.7846,0.66275
2022/04/27,29.396,4.464958,1.06155,127.955,1.25725,0.716,7.84705,6.5837,15.88255,0.6575
2022/04/28,29.525,4.446996,1.0541,130.61,1.2549,0.7145,7.84645,6.6393,15.8631,0.65315
2022/04/29,29.48,4.454605,1.0561,129.875,1.256,0.7159,7.84785,6.61785,15.9018,0.6529
2022/05/03,29.53,4.422915,1.0521,130.155,1.2555,0.7113,7.84775,6.6766,16.01235,0.6434
2022/05/04,29.525,4.441328,1.0524,130.025,1.2515,0.7114,7.84875,6.6478,15.83625,0.64475
2022/05/05,29.509,4.434435,1.0588,129.735,1.25335,0.7212,7.84895,6.6545,15.6429,0.6506
2022/05/06,29.66,4.4167,1.0535,130.555,1.2318,0.70725,7.84975,6.7154,16.0917,0.6402
2022/05/09,29.733,4.395251,1.0516,131.145,1.22815,0.70075,7.8498,6.7648,16.1795,0.6344
2022/05/10,29.712,4.407894,1.0565,130.325,1.23235,0.6949,7.84955,6.74065,16.13345,0.6312
2022/05/11,29.705,4.403291,1.0559,129.995,1.2347,0.6981,7.84985,6.7461,16.08025,0.6325
2022/05/12,29.823,4.377688,1.0459,128.485,1.2202,0.6888,7.84995,6.8125,16.21965,0.6249
2022/05/13,29.807,4.387024,1.0411,128.785,1.22175,0.6899,7.84985,6.79435,16.025,0.6253
2022/05/16,29.814,4.37747,1.0417,129.405,1.22345,0.69145,7.84995,6.8108,16.2699,0.6265
2022/05/17,29.732,4.403101,1.048,129.47,1.2451,0.70275,7.84895,6.7525,16.066,0.6359
2022/05/18,29.71,4.396694,1.0516,129.295,1.24105,0.70185,7.84955,6.75735,15.949,0.63645
2022/05/19,29.769,4.38673,1.0486,128.095,1.2382,0.6983,7.84825,6.78615,16.05095,0.6329
2022/05/20,29.655,4.433808,1.0563,127.945,1.24695,0.70505,7.84785,6.6884,15.84165,0.63955
2022/05/23,29.62,4.439327,1.0606,127.525,1.2553,0.71005,7.84945,6.6722,15.83995,0.6465
2022/05/24,29.622,4.436161,1.0715,127.425,1.2574,0.7098,7.84905,6.6774,15.7558,0.6454
2022/05/25,29.556,4.423942,1.0668,127.075,1.25305,0.7083,7.84955,6.6809,15.6909,0.64735
2022/05/26,29.505,4.366474,1.0682,126.675,1.25735,0.70905,7.84965,6.75715,15.71425,0.64765
2022/05/27,29.35,4.353045,1.0736,127.085,1.2621,0.71415,7.84925,6.7424,15.6553,0.65175
2022/05/30,29.144,4.367724,1.0752,127.295,1.26235,0.7175,7.84855,6.6726,15.54585,0.6537
2022/05/31,29.065,4.35571,1.07435,127.705,1.26255,0.71935,7.84735,6.67285,15.5354,0.6538
2022/06/01,29.27,4.368548,1.0727,129.26,1.2605,0.71835,7.84555,6.70015,15.5318,0.6503
2022/06/02,29.388,4.396709,1.069,129.925,1.2535,0.7187,7.8462,6.6841,15.52285,0.64965
2022/06/06,29.415,4.425928,1.0749,130.795,1.25725,0.7227,7.84515,6.64605,15.3614,0.6532
2022/06/07,29.514,4.426569,1.0701,132.665,1.2524,0.72,7.8456,6.66745,15.4295,0.6462
2022/06/08,29.52,4.414598,1.069,133.675,1.2545,0.7189,7.8478,6.6869,15.3432,0.6449
2022/06/09,29.526,4.412011,1.06995,133.455,1.24985,0.7166,7.84895,6.6922,15.22075,0.6439
2022/06/10,29.584,4.417365,1.06195,133.745,1.2477,0.7129,7.84905,6.6972,15.43645,0.64215
2022/06/13,29.742,4.404076,1.04665,134.525,1.2219,0.6995,7.84985,6.7533,16.0714,0.6314
2022/06/14,29.708,4.401329,1.0465,134.345,1.21725,0.6935,7.84995,6.7498,16.089,0.62685
2022/06/15,29.74,4.42091,1.0485,134.695,1.206,0.6918,7.84995,6.7271,15.9992,0.6227
2022/06/16,29.735,4.424419,1.03905,133.96,1.2095,0.698,7.84995,6.72065,15.905,0.6265
2022/06/17,29.72,4.431876,1.0516,134.375,1.23035,0.69935,7.84995,6.70595,15.9208,0.6327
2022/06/20,29.74,4.449401,1.0517,134.705,1.22325,0.69805,7.84995,6.68405,16.0511,0.63455
2022/06/21,29.715,4.43749,1.0564,135.265,1.2296,0.6975,7.84995,6.69635,15.9378,0.6357
2022/06/22,29.79,4.432752,1.0499,136.265,1.21975,0.6895,7.84995,6.72045,16.01555,0.6251
2022/06/23,29.782,4.438918,1.0517,135.645,1.2182,0.6883,7.8488,6.7093,15.97265,0.62575
2022/06/24,29.732,4.440117,1.0522,134.685,1.2249,0.6892,7.84915,6.6962,15.9419,0.6287
2022/06/27,29.612,4.430873,1.05825,135.055,1.2314,0.6938,7.84705,6.6831,15.79875,0.6316
2022/06/28,29.64,4.434203,1.0578,135.745,1.22645,0.6949,7.8464,6.6844,15.88205,0.6294
2022/06/29,29.682,4.425794,1.0513,136.145,1.21895,0.6885,7.84775,6.7066,16.11685,0.6234
2022/06/30,29.726,4.440232,1.0444,136.205,1.2155,0.68895,7.84565,6.6947,16.2458,0.6233
2022/07/01,29.755,4.435875,1.0452,135.375,1.21095,0.6797,7.84665,6.7078,16.38805,0.6171
2022/07/04,29.745,4.441375,1.0425,135.345,1.21135,0.68545,7.84685,6.69725,16.3438,0.62325
2022/07/05,29.765,4.442694,1.0353,135.925,1.20665,0.6805,7.84695,6.69975,16.3953,0.6168
2022/07/06,29.81,4.443091,1.0264,135.315,1.1979,0.6813,7.84745,6.7093,16.66475,0.6187
2022/07/07,29.79,4.439365,1.0204,136.085,1.1972,0.6824,7.84835,6.7104,16.7817,0.6182
2022/07/08,29.782,4.441151,1.01055,135.735,1.1947,0.6818,7.84935,6.7059,16.83925,0.6156
2022/07/11,29.818,4.445208,1.0116,136.805,1.19675,0.6807,7.84945,6.7079,16.96215,0.61665
2022/07/12,29.895,4.428316,1.0005,137.215,1.18165,0.6716,7.84985,6.75085,17.1735,0.61025
2022/07/13,29.855,4.438214,1.00325,137.045,1.19035,0.6772,7.8499,6.7268,17.007,0.61365
2022/07/14,29.889,4.427069,1.0028,139.205,1.18515,0.6757,7.84995,6.7514,17.0529,0.6109
2022/07/15,29.946,4.418353,1.0024,138.845,1.1821,0.672,7.84995,6.77765,17.2802,0.6118
2022/07/18,29.914,4.432746,1.0147,137.945,1.19625,0.6836,7.84995,6.7484,17.0182,0.6179
2022/07/19,29.902,4.432224,1.02335,137.795,1.201,0.689,7.84995,6.7465,17.0217,0.6219
2022/07/20,29.896,4.423502,1.0235,138.195,1.20045,0.69095,7.84995,6.75845,17.14635,0.62455
2022/07/21,29.89,4.41015,1.0178,138.495,1.1924,0.6865,7.8492,6.77755,17.25225,0.61945
2022/07/22,29.916,4.415422,1.014,137.665,1.19295,0.6911,7.8497,6.77535,17.03075,0.623
2022/07/25,29.908,4.427521,1.0205,136.335,1.20055,0.6928,7.84925,6.755,16.84235,0.62465
2022/07/26,29.914,4.426404,1.0208,136.585,1.2038,0.6963,7.84895,6.7581,16.7166,0.6258
2022/07/27,29.933,4.427629,1.0139,136.895,1.2059,0.6939,7.84935,6.7605,16.8469,0.62325
2022/07/28,29.928,4.43536,1.0202,135.535,1.2185,0.7,7.84975,6.7476,16.72125,0.6288
2022/07/29,29.938,4.445134,1.02185,132.945,1.21805,0.7008,7.84995,6.735,16.45635,0.63055
2022/08/01,29.98,4.435511,1.0243,132.455,1.221,0.7024,7.84995,6.7591,16.48845,0.63225
2022/08/02,29.996,4.431219,1.0229,130.935,1.21985,0.6923,7.84975,6.76925,16.4644,0.6284
2022/08/03,29.99,4.431772,1.0181,133.195,1.2202,0.6929,7.84995,6.76705,16.69625,0.62545
2022/08/04,29.994,4.435003,1.0184,134.165,1.2171,0.697,7.84975,6.763,16.76085,0.6305
2022/08/05,29.95,4.435715,1.02255,133.31,1.21465,0.6957,7.8499,6.752,16.57035,0.6289
2022/08/08,29.996,4.433799,1.0194,135.005,1.20985,0.69605,7.84985,6.7653,16.69905,0.62635
2022/08/09,29.99,4.436871,1.0223,134.805,1.20945,0.69795,7.84975,6.75925,16.58535,0.6285
2022/08/10,29.997,4.435566,1.0204,135.035,1.2084,0.69645,7.8478,6.76285,16.58395,0.6296
2022/08/11,29.942,4.442914,1.0329,132.545,1.22315,0.71005,7.84595,6.73925,16.2059,0.6425
2022/08/12,29.97,4.451354,1.02935,133.22,1.2176,0.71255,7.83475,6.7328,16.1929,0.64525
2022/08/15,29.99,4.425954,1.0235,133.425,1.2107,0.7066,7.83635,6.77595,16.3141,0.63915
2022/08/16,29.994,4.405549,1.0149,133.865,1.20465,0.7013,7.84185,6.80825,16.44855,0.6342
